"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"Pa2a3 Pe7e5 Pd2d3 Qd8e7 Pc2c3 Pd7d6 Ng1f3 Nb8c6 Nb1c3 Ng8f6 Pg2g4 Nf6g4 Bf1g2 Bc8g4 Bg2f1 Bg4f3 Pe2e3 Bf3h1 Nc3e2 Bh1f3 Qd1f3 Pd6d5 Ne2g3 Qd8d5 Bf1h3 Qd5b5 Ke1d2 Ra8d8 Pb2b3 Pc7c6 Bh3g2 Pc6c5 Kd2c2 Pc5c4 Pb3c4 Rd8d1 Kc2d3 Qb5c4 Kd3e2 Qc4e4 Ke2f3 Qe4e5 Kf3e4 Qe5e4 Ke4f5 Qe4c6 Kf5e5 Rd8d5 Pc3c4 Qc6c4 Ke5d6 Pe7e6 Pf2f4 Pb7b6 Kd6d7 Rd5a5 Kd7d6 Ra5a3 Kd6e5 Ra3a4 Ke5f6 Ra4a8 Bc1d2 Ra8b8 Kf6e5 Rb8a8 Bd2c1 Ra8e8 Rd1d3 Re8h8 Bc1a3 Rh8b8 Ba3f8 Kd6d7 Rd3b5 Rb8a8 Ke5f5 Ra8d8 Kf5e5 Rd8a8","8","path obstruction","Pa2a3 Pe7e5 Pd2d3 Qd8e7 Pc2c3 Pd7d6 Ng1f3 Nb8c6 Nb1c3","75 6 8 9 6 45 43 6 32 33 2 38 45 6 24 25 6 37 36 5 55 49 5 22 28 5 15 25 5 62 52 6 56 58 5 52 58 4 47 56 4 30 58 4 56 47 4 58 49 6 40 41 4 49 63 5 25 40 4 63 49 2 31 49 6 36 35 5 40 57 2 38 35 4 47 65 2 35 19 1 39 32 3 14 38 6 16 17 6 29 28 4 65 56 6 28 27 1 32 24 6 27 26 6 17 26 3 38 31 1 24 33 2 19 26 1 33 40 2 26 42 1 40 49 2 42 43 1 49 42 2 43 42 1 42 51 2 42 28 1 51 43 3 38 35 6 25 26 2 28 26 1 43 36 6 45 44 6 48 50 6 21 20 1 36 37 3 35 11 1 37 36 3 11 9 1 36 43 3 9 10 1 43 52 3 10 14 4 23 32 3 14 22 1 52 43 3 22 14 4 32 23 3 14 46 3 31 33 3 46 70 4 23 9 3 70 22 4 9 54 1 36 37 3 33 19 3 22 14 1 43 51 3 14 38 1 51 43 3 38 14"
"Pf2f3 Pe6e5 Bf1h3 Pd7d5 Pe2e4 Pe7e5 Pa2a3 Bc8e6 Pd2d3 Qd8e7 Rh1h3 Qe7b4 Pc2c3 Be6b3 Pc3d4 Pe5d4 Ng1f3 Qb4e7 Bc1f4 Qe7e5 Nf3g5 Qe5e4 Nb1d2 Ng8e7 Rh3e3 Qe4e2 Ke1e2 Qe2e4 Ke2e3 Qe4c4 Re3e2 Qc4c2 Ke3e2 Qc2b2 Nd2c4 Qb2b1 Ra1b1 Qb1d1 Ke2f3 Qd1b1 Kf3g4 Qb1h1 Kg4f5 Qh1g1 Qf5f8 Kd2e1 Qf8a3 Ke1d2 Qa3c1 Qg1f2 Qc1c3 Qf2f8 Qc3d4 Qf8b4 Kf5e4 Qb4d4 Pg2g3 Qd4e4 Bf4c7 Qe4h4 Ke4e3 Qh4h2 Qe3f3 Be6b3 Ke3f3 Bb3a2 Qf3e2 Ba2c4 Kf3g3 Qh2g1 Kg3g4 Pf7f6 Kg4g5 Qg1g3 Kg5f6 Pg7f8 Kf6e7 Pf6f5 Ke7d6 Bc4d3","1","pseudolegal","Pf2f3 Pe6e5","75 6 48 49 6 44 43 4 47 65 6 37 35 6 40 42 6 45 43 6 8 9 4 30 44 6 32 33 2 38 45 3 63 65 2 45 18 6 24 25 4 44 17 6 25 34 6 43 34 5 55 49 2 18 45 4 23 50 2 45 43 5 49 59 2 43 42 5 15 32 5 62 45 3 65 41 2 42 40 1 39 40 2 40 42 1 40 41 2 42 26 3 41 40 2 26 24 1 41 40 2 24 16 5 32 26 2 16 15 3 7 15 2 15 31 1 40 49 2 31 15 1 49 58 2 15 63 1 58 51 2 63 55 2 51 54 1 32 39 2 54 9 1 39 32 2 9 23 2 55 48 2 23 25 2 48 54 2 25 34 2 54 18 1 51 42 2 18 34 6 56 57 2 34 42 4 50 29 2 42 66 1 42 41 2 66 64 2 41 49 4 44 17 1 41 49 4 17 8 2 49 40 4 8 26 1 49 57 2 64 55 1 57 58 6 53 52 1 58 59 2 55 57 1 59 52 6 61 54 1 52 45 6 52 51 1 45 36 4 26 33"
"Pe2e4 Pf2f4 Pd7d5 Qd8d5 Ng1f3 Nb1c3 Bf8b4 Pe7g5 Pd2c3 Bb4c3 Bc1f4 Ng8e7 Nf3d4 Rh8e8 Bf4h6 Bc3d4 Pg2g4 Nb8c6 Ph2h4 Pb7b5 Pc2c3 Re8e7 Ra1b1 Pb5b4 Rb1b4 Re7e2 Ke1e2 Re2b2 Nd4f3 Rb2g2 Nf3d4 Pb4c3 Bd4c3 Rb2d2 Ke2f3 Rd2d4 Kf3f4 Pf7f5 Kf4g3 Pg7g5 Ph4g5 Pf5f4 Bc3e5 Rd4d3 Rh1f1 Bc8f5 Pa2a4 Rd3c3 Be5g3 Rc3b3 Kg3f2 Rb3g3 Rf1e1 Rg3g4 Re1f1 Rc3g3 Rf1f5 Rg4a4 Rf5f6 Ra4a3 Kf2g3 Ra3d3 Rf6f4 Rd3h3 Rf4h4 Rh3h2 Rh4h5 Rh2h7 Rh5a5 Rh7h1 Ra5a7 Rh7d7 Ra7c7 Kg3g4 Kg3f4 Kg4f3 Rc7g7 Kf3f4 Kf4e5 Kf3e3","1","piece logic","Pe2e4 Pf2f4","75 6 40 42 6 48 50 6 37 35 2 38 35 5 55 49 5 15 25 4 54 18 6 45 59 6 32 25 4 18 25 4 23 50 5 62 45 5 49 34 3 70 46 4 50 68 4 25 34 6 56 58 5 22 28 6 64 66 6 21 19 6 24 25 3 46 45 3 7 15 6 19 18 3 15 18 3 45 40 1 39 40 3 40 16 5 34 49 3 16 56 5 49 34 6 18 25 4 34 25 3 16 32 1 40 49 3 32 34 1 49 50 6 53 51 1 50 57 6 61 59 6 66 59 6 51 50 4 25 43 3 34 33 3 63 47 4 30 51 6 8 10 3 33 25 4 43 57 3 25 17 1 57 48 3 17 57 3 47 39 3 57 58 3 39 47 3 25 57 3 47 51 3 58 10 3 51 52 3 10 9 1 48 57 3 9 33 3 52 50 3 33 65 3 50 66 3 65 64 3 66 67 3 64 69 3 67 11 3 69 63 3 11 13 3 69 37 3 13 29 1 57 58 1 57 50 1 58 49 3 29 61 1 49 50 1 50 43 1 49 41"
"Q Pd2 Q Ng1 Pf2f4 Pc7c6 Qd1d2 Pd7d5 Pe2e3 Ng8f6 Pc2c3 Pe7e5 Pc3c4 Bf8d6 Pc4d5 Bd6e7 Pa2a4 Ke8g8 Pa4a5 Pa7a6 Pb2b4 Pa6a5 Pb4a5 Pa5a4 Pa5b6 Pc7c6 Ph2h3 Pb7b6 Ra1a3 Qd8a5 Bc1a3 Pc6c5 Ra3a8 Nb8c6 Ra8c8 Qa5a8 Qd1c2 Be7b4 Ng1h3 Bb4c3 Rc8a8 Kg8h8 Pg2g4 Nc6e7 Qc2c3 Ne7c6 Ph3h4 Nc6b4 Ke1d1 Bc3c1 Kd1c1 Ba6e2 Kc1b2 Be2f1 Kb2c3 Ne4c5 Kb2c3 Nc5d3 Kc3d3 Ne7c6 Kd3c2 Nc6b4 Kc2c3 Nb4c6 Ph4h5 Nc6e7 Kc3c4 Ne7c6 Kc4b4 Nc6d4 Kb4b3 Nd4f3 Kb3c3 Nf3d4 Kc3d3 Nd4c2 Kd3d4 Nf3e1 Kd4e5 Ne1g2 Ke5e6 Ng2h4","0","syntax","Q","75 2 6 32 2 5 55 6 48 50 6 29 28 2 31 32 6 37 35 6 40 41 5 62 52 6 24 25 6 45 43 6 25 26 4 54 36 6 26 35 4 36 45 6 8 10 1 46 62 6 10 11 6 13 12 6 16 18 6 12 11 6 18 11 6 11 10 6 11 20 6 29 28 6 64 65 6 21 20 3 7 9 2 38 11 4 23 9 6 28 27 3 9 14 5 22 28 3 14 30 2 11 14 2 31 24 4 45 18 5 55 65 4 18 25 3 30 14 1 62 70 6 56 58 5 28 45 2 24 25 5 45 28 6 65 66 5 28 18 1 39 31 4 25 23 1 31 23 4 12 40 1 23 16 4 40 47 1 16 25 5 42 27 1 16 25 5 27 33 1 25 33 5 45 28 1 33 24 5 28 18 1 24 25 5 18 28 6 66 67 5 28 45 1 25 26 5 45 28 1 26 18 5 28 34 1 18 17 5 34 49 1 17 25 5 49 34 1 25 33 5 34 24 1 33 34 5 49 39 1 34 43 5 39 56 1 43 44 5 56 66"
"Ph2h3 Pe7e5 Bh1 Bf8 Bc8 Pf2f3 Pd7d6 Pc2c3 Pe7e5 Pe2e4 Pd6d5 Pe4d5 Pe5e4 Bf1e2 Ng8e7 Ke1g1 Nb8c6 Pf3e4 Nc6e5 Be2c4 Bc8e6 Pd2d4 Ne5c4 Nb1c3 Ra8c8 Pa2a4 Pc7c6 Pa4a5 Pb7a6 Pd4d5 Nc4e3 Pd5c6 Be6g4 Nc3e2 Bg4h5 Bc4e2 Rc8e8 Ne2g3 Re8e2 Ra1e1 Re2e1 Kg1g2 Rd8e8 Re1e8 Re8e1 Rf1e1 Re1f1 Kg2g3 Rf1e1 Kg3g4 Re1e6 Re1e8 Kg3h3 Kg4g5 Re6f6 Kg4g5 Pg7g6 Rg5g3 Rf6f5 Rg3h3 Rf5f4 Kg5f6 Rf4f3 Kf6e5 Rf3h3 Rh3h2 Rh3a3 Rh2h3 Ph7h6 Rh3h4 Ra3c3 Rh4h3 Rc3c2 Rh4g3 Rc2h2 Pc6c7 Rh2f2 Ke5f4 Rh2g2 Pd5d6 Rg2h2","2","syntax","Ph2h3 Pe7e5 Bh1","75 6 64 65 6 45 43 4 63 4 54 4 30 6 48 49 6 37 36 6 24 25 6 45 43 6 40 42 6 36 35 6 42 35 6 43 42 4 47 40 5 62 45 1 39 55 5 22 28 6 49 42 5 28 43 4 40 26 4 30 44 6 32 34 5 43 26 5 15 25 3 14 30 6 8 10 6 29 28 6 10 11 6 21 12 6 34 35 5 26 41 6 35 28 4 44 58 5 25 40 4 58 67 4 26 40 3 30 46 5 40 57 3 46 40 3 7 39 3 40 39 1 55 56 3 38 46 3 39 46 3 46 39 3 47 39 3 39 47 1 56 57 3 47 39 1 57 58 3 39 44 3 39 46 1 57 65 1 58 59 3 44 52 1 58 59 6 61 60 3 59 57 3 52 51 3 57 65 3 51 50 1 59 52 3 50 49 1 52 43 3 49 65 3 65 64 3 65 9 3 64 65 6 69 68 3 65 66 3 9 25 3 66 65 3 25 24 3 66 57 3 24 64 6 28 29 3 64 48 1 43 50 3 64 56 6 35 36 3 56 64"
"Ng8 Ng8f6 Pa2a4 Pd7d5 Ng1f3 Ng8 Pd2 Nb8 Pe2e4 Pe7e5 Pc7c5 Pb2b3 Ph7h5 Ph2h3 Nb8c6 Pg2g4 Bc8g4 Rh1g1 Bf8e7 Bf1g2 Ke8g8 Bc1a3 Be7f8 Pc2c4 Pd5c4 Nb1c3 Be7b4 Nc3e2 Bb4d6 Pb3b4 Bd6b4 Ne2g3 Nc6d4 Pg4g5 Nd4c2 Bg2e4 Rf8e8 Ng3e4 Re8e4 Ne4g5 Pb7b6 Pb4b5 Pc6c5 Bb2d4 Nc2d4 Ra1c1 Pf7f5 Bd4g7 Kg8g7 Bg7d4 Kg7g6 Bd4f6 Nc2d4 Bf6g5 Kg6f7 Bg5e7d8h4g3 Ke1d2 Nd4e6 Bd8d6 Ne6d4 Rc1c7 Kf7f6 Rc7d7 Nd4f3 Kd2e2 Re8e6 Rd7a7 Re6e2 Ra7e7 Kf6f7 Pb5b6 Re2d2 Re7b7 Rd2b2 Pb6b7 Rb2b5 Pa4b5 Pf5f4 Rb7c7 Kf7g6","0","syntax","Ng8","75 5 62 75 5 62 52 6 8 10 6 37 35 5 55 49 5 62 6 32 5 22 6 40 42 6 45 43 6 29 27 6 16 17 6 69 67 6 64 65 5 22 28 6 56 58 4 30 58 3 63 55 4 54 45 4 47 56 1 46 62 4 23 9 4 45 54 6 24 26 6 35 26 5 15 25 4 45 18 5 25 40 4 18 36 6 17 18 4 36 18 5 40 57 5 28 34 6 58 59 5 34 24 4 56 42 3 54 46 5 57 42 3 46 42 5 42 59 6 21 20 6 18 19 6 28 27 4 16 34 5 24 34 3 7 23 6 53 51 4 34 61 1 62 61 4 61 34 1 61 60 4 34 52 5 24 34 4 52 59 1 60 53 4 59 45 38 66 57 1 39 32 5 34 44 4 38 36 5 44 34 3 23 29 1 53 52 3 29 37 5 34 49 1 32 40 3 46 44 3 37 13 3 44 40 3 13 45 1 52 53 6 19 20 3 40 32 3 45 21 3 32 16 6 20 21 3 16 19 6 10 19 6 51 50 3 21 29 1 53 60"
"P Ng8b3 Rg8 Ng1f3 Pe2e3 Pe7e5 Pc7c5 Pf2f4 Pc5d4 Ke8e7 Bf8e7 Ke1e2 Ke8e7 Ke2e3 Ke7e8 Ke3f4 Ke8f8 Pd2d4 Kf8e8 Kf4g5 Pf7f6 Kg5h4 Pd7d5 Kh4h5 Ke8f7 Kh5h6 Kf7g8 Pf4f5 Kg8h8 Kh6g5 Kf7g7 Kh6g7 Rh8h7 Kf5g5 Kg7g8 Bf1e2 Nb8c6 Kg5f5 Nc6e5 Kf5e5 Ne5c4 Pc2c3 Nc4e5 Ke5d4 Ne5f3 Kd4c3 Pa7a5 Kc3b2 Nf3d2 Kb2c2 Pb7b5 Kc2d2 Nd2f1 Kd2c2 Nf1d1 Kc2b3 Nd1e3 Be2d1 Pa5a4 Bd1e2 Bc8e6 Kc2d3 Be7c5 Kd3c2 Bc5d6 Pa2a3 Bd6a3 Nb1a3 Pb5b4 Pa3b4 Ba3c1 Na3c2 Bc5b4 Nc2d4 Bc1d2 Kc2d2 Be6a2 Kd2e1 Ba2c4 Nc2a1 Bd2a5","0","syntax","P","75 6 5 62 17 3 62 5 55 49 6 40 41 6 45 43 6 29 27 6 48 50 6 27 34 1 46 45 4 54 45 1 39 40 1 46 45 1 40 41 1 45 46 1 41 50 1 46 54 6 32 34 1 54 46 1 50 59 6 53 52 1 59 66 6 37 35 1 66 67 1 46 53 1 67 68 1 53 62 6 50 51 1 62 70 1 68 59 1 53 61 1 68 61 3 70 69 1 51 59 1 61 62 4 47 40 5 22 28 1 59 51 5 28 43 1 51 43 5 43 26 6 24 25 5 26 43 1 43 34 5 43 49 1 34 25 6 13 11 1 25 16 5 49 32 1 16 24 6 21 19 1 24 32 5 32 47 1 32 24 5 47 31 1 24 17 5 31 41 4 40 31 6 11 10 4 31 40 4 30 44 1 24 33 4 45 27 1 33 24 4 27 36 6 8 9 4 36 9 5 15 9 6 19 18 6 9 18 4 9 23 5 9 24 4 27 18 5 24 34 4 23 32 1 24 32 4 44 8 1 32 39 4 8 26 5 24 7 4 32 11"
"P Qe4 Qd8 Pd2d4 Qe8 1-0 Pg2g3 Qd8e8 Pe2e3 Pe7e5 Pc2c3 Bf8b4 Pa2a3 Pd7d5 Pd2d4 Bc8g4 Ph2h3h4h5g6 Pd4d5 Bf8c5 Pb2b4 Bc5b4 Nb1d2 Bb4e7 Qd1d2 Bg6b1 Nd2c4 Nb8c6 Qd2e2 Ng8f6 Qe2e3 Nf6e4 Ra1b1 Ne4f2 Ke1f2 Nf2h1 Nc4e3 Bb1e4 Ne3g4 Nc6d4 Rb1e1 Nd4e6 Re1e2 Ne6g5 Ph4g5 Ng5f3 Kf2g2 Nf3d4 Kg2f3 Nd4f3 Kf3f4 Nf3d2 Kf4e5 Nd2f1 Re2b2 Nf1g3 Ke5f5 Ng3h1 Rb2b3 Nh1g3 Kf5e6 Pf7e6 Ke6e7 Ke8e7 Ke7d7 Ke7d7 Kd7c7 Rh8e8 Ng1f3 Re8e3 Kc7c6 Re3b3 Pg5g6 Rb3b5 Rb2a2 Rb5h5 Ra2a3 Rh5d5 Ra3b3 Rd5d3 Kc7b6 Rd3b3","0","syntax","P","75 6 2 42 2 38 75 6 32 34 2 46 71 6 56 57 2 38 46 6 40 41 6 45 43 6 24 25 4 54 18 6 8 9 6 37 35 6 32 34 4 30 58 6 64 65 66 67 60 6 34 35 4 54 27 6 16 18 4 27 18 5 15 32 4 18 45 2 31 32 4 60 15 5 32 26 5 22 28 2 32 40 5 62 52 2 40 41 5 52 42 3 7 15 5 42 48 1 39 48 5 48 63 5 26 41 4 15 42 5 41 58 5 28 34 3 15 39 5 34 44 3 39 40 5 44 59 6 66 59 5 59 49 1 48 56 5 49 34 1 56 49 5 34 49 1 49 50 5 49 32 1 50 43 5 32 47 3 40 16 5 47 57 1 43 51 5 57 63 3 16 17 5 63 57 1 51 44 6 53 44 1 44 45 1 46 45 1 45 37 1 45 37 1 37 29 3 70 46 5 55 49 3 46 41 1 29 28 3 41 17 6 59 60 3 17 19 3 16 8 3 19 67 3 8 9 3 67 35 3 9 17 3 35 33 1 29 20 3 33 17"
"Ph2h3 Ng8h6 Ng1f3 Pf7f6 Pe2e3 Pe7e6 Qd1e2 Bf8b4 Bc1b2 Ng8e7 Nb1c3 Ke8g8 Pd2d4 Pd7d6 Pe3e4 Pd6d5 Be4d3 Nb8c6 Bd3e2 Nc6d4 Bb2d4 Qd8d4 Nc3e4 Pd5e4 Ne4d2 Ne7d5 Bd4g7 Kg8g7 Ke1c1 Pe6e5 Bg7h8 Pc7c5 Pg2g4 Ph7h6 Bh8e5 Bc8f5 Be5g3 Bf5c2 Bg3e5 Bc2e4 Rd1e1 Ra8d8 Re1e6 Be4h1 Re6f5 Bh1f3 Be5d4 Bf3e2 Bd4a7 Be2g4 Rf5f6 Kg7f6 Rf6e6 Bg4e6 Ba7b6 Pf7e6 Re6e7 Bf3c6 Re7e6 Kf6f5 Re7b7 Rd8d7 Rb7f7 Kf5f4 Re6h6 Rd7d2 Rh6b6 Rd2f2 Kc1b2 Rf2f7 Kb2b3 Bc6a4 Kb3c4 Rf7e7 Kc4c3 Rd2c2 Rh6d6 Rc2a2 Rd6d5 Ra2b2","8","path obstruction","Ph2h3 Ng8h6 Ng1f3 Pf7f6 Pe2e3 Pe7e6 Qd1e2 Bf8b4 Bc1b2","75 6 64 65 5 62 68 5 55 49 6 53 52 6 40 41 6 45 44 2 31 40 4 54 18 4 23 16 5 62 45 5 15 25 1 46 62 6 32 34 6 37 36 6 41 42 6 36 35 4 42 33 5 22 28 4 33 40 5 28 34 4 16 34 2 38 34 5 25 42 6 35 42 5 42 32 5 45 35 4 34 61 1 62 61 1 39 23 6 44 43 4 61 70 6 29 27 6 56 58 6 69 68 4 70 43 4 30 51 4 43 57 4 51 24 4 57 43 4 24 42 3 31 39 3 14 38 3 39 44 4 42 63 3 44 51 4 63 49 4 43 34 4 49 40 4 34 13 4 40 58 3 51 52 1 61 52 3 52 44 4 58 44 4 13 20 6 53 44 3 44 45 4 49 28 3 45 44 1 52 51 3 45 21 3 38 37 3 21 53 1 51 50 3 44 68 3 37 32 3 68 20 3 32 48 1 23 16 3 48 53 1 16 17 4 28 10 1 17 26 3 53 45 1 26 25 3 32 24 3 68 36 3 24 8 3 36 35 3 8 16"
"Pg2g4 Pd7d6 Pe2e4 Pf2f3 Ke1e2 Ke1e2 Q Ke8d8e8d8 Kd8e8 Qe8d8 Ke8d8 Kd8e8 Pa7a6 Pc7c6 Ke8d8e8d8e8 Ke8d8e8d8c7 Ph2h4 Ph4h5 Kd8e8 Pg7g6 Pg6g7 Qc7d8 Kd8e8 Bf1g2 Ng1f3 Pd2d3 Nb1d2 Bc1d2 Ng8f6 Nf3d2 Nf6g8 Nd2e4 Ng8f6 Pc2b4 Pe7e5 Pc2c3 Nb8c6 Pe2e3 Nc6d8 Pd4e5 Nd8c6 Ne4d6 Nc6d4 Be3g5 Bf8g7 Bg5d8 Ke8d8 Bd8g5 Nf6e8 Bg5e7 Kd8e7 Bg2b7 Rh8d8 Bb7a8 Rd8a8 Rh1d1 Ra8a7 Rd1b1 Ra7e7 Rb1b2 Re7d7 Rb2g7 Ke7d8 Rg7g8 Rd7f7 Rg8a8 Rf7e7 Ra8g8g7g8g8 Rg8f8 Ph7h6 Rf8f7 Pe5e4 Rf7f6 Kd8c8 Rf6e6 Kc8d8 Bg5h6","3","piece logic","Pg2g4 Pd7d6 Pe2e4 Pf2f3","75 6 56 58 6 37 36 6 40 42 6 48 49 1 39 40 1 39 40 2 1 46 38 46 38 1 38 46 2 46 38 1 46 38 1 38 46 6 13 12 6 29 28 1 46 38 46 38 46 1 46 38 46 38 29 6 64 66 6 66 67 1 38 46 6 61 60 6 60 61 2 29 38 1 38 46 4 47 56 5 55 49 6 32 33 5 15 32 4 23 32 5 62 52 5 49 32 5 52 62 5 32 42 5 62 52 6 24 18 6 45 43 6 24 25 5 22 28 6 40 41 5 28 38 6 34 43 5 38 28 5 42 36 5 28 34 4 41 59 4 54 61 4 59 38 1 46 38 4 38 59 5 52 46 4 59 45 1 38 45 4 56 21 3 70 38 4 21 14 3 38 14 3 63 31 3 14 13 3 31 15 3 13 45 3 15 16 3 45 37 3 16 61 1 45 38 3 61 62 3 37 53 3 62 14 3 53 45 3 14 62 61 62 62 3 62 54 6 69 68 3 54 53 6 43 42 3 53 52 1 38 30 3 52 44 1 30 38 4 59 68"
"Pb2b4 Pa7a5 Pa2a3 Pb7b6 Pc2c4 Pd7d5 Pd2d4 Bc8a6 Pe2e3 Ph7h5 Pc4d5 Pc7c6 Pe3e4 Pc6d5 Pe4e5 Nb8d7 Nb1c3 Nd7e5 Pf3f4 Ne5d7 Pf4e5 Nd7e5 Pd4e5 Ba6f1 Ke1f1 Qd8d1 Kf1e1 Qd1h1 Nc3e4 Qh1g2 Ke1d1 Qg2e4 Kd1c1 Qe4d4 Kc1b1 Qd4e5 Kb1a1 Qe5b2 Ka1b2 Qb2g2 Kb2a3 Qg2h3 Ka3a4 Qh3e3 Ka4a5 Qe3d3 Ka5a4 Pa7a6 Ng1f3 Pf7f5 Ph2h3 Pg7g6 Nf3g5 Ra8a6 Ng5f3 Rh8g8 Nf3h4 Pg6g5 Ph3h4 Bf8g7 Rh1h5 Rg8g5 Rh5g5 Rg5f5 Ph4g5 Ra6h6 Rc4d3 Rh6f6 Rd3f3 Rf5f4 Rf3f4 Rf4f3 Rb1g1 Ph6h5 Pg5g6 Ph5h4 Ka4a5 Rh7b7 Rg1g6 Rb7b5","18","pseudolegal","Pb2b4 Pa7a5 Pa2a3 Pb7b6 Pc2c4 Pd7d5 Pd2d4 Bc8a6 Pe2e3 Ph7h5 Pc4d5 Pc7c6 Pe3e4 Pc6d5 Pe4e5 Nb8d7 Nb1c3 Nd7e5 Pf3f4","75 6 16 18 6 13 11 6 8 9 6 21 20 6 24 26 6 37 35 6 32 34 4 30 12 6 40 41 6 69 67 6 26 35 6 29 28 6 41 42 6 28 35 6 42 43 5 22 37 5 15 25 5 37 43 6 49 50 5 43 37 6 50 43 5 37 43 6 34 43 4 12 47 1 39 47 2 38 31 1 47 39 2 31 63 5 25 42 2 63 56 1 39 31 2 56 42 1 31 23 2 42 34 1 23 15 2 34 43 1 15 7 2 43 16 1 7 16 2 16 56 1 16 9 2 56 65 1 9 10 2 65 41 1 10 11 2 41 33 1 11 10 6 13 12 5 55 49 6 53 51 6 64 65 6 61 60 5 49 59 3 14 12 5 59 49 3 70 62 5 49 66 6 60 59 6 65 66 4 54 61 3 63 67 3 62 59 3 67 59 3 59 51 6 66 59 3 12 68 3 26 33 3 68 52 3 33 49 3 51 50 3 49 50 3 50 49 3 15 55 6 68 67 6 59 60 6 67 66 1 10 11 3 69 21 3 55 60 3 21 19"
"Pg2 K Ke8 1/2-1/2 Pb2b4 K Bc1 Bc1b2 Pa7a5 K Ph7 Pa5 Pe2 Ng8 Pa5a4 Pd2d3 Pa4a3 Pb4a5 Ph7h5 Pd7d5 Pc2c3 Bc8g4 Pc3c4 Bc4d3 Nb1c3 Ra8a4 Qd1d3 Ra4b2 Ra1b1 Nb8c6 Bd3b1 Rb2b1 Bb1c2 Bc2a2 Bc1a3 Pe7e5 Ph2g3 Bf8a3 Pg3g4 Ba3b4 Pg4g5 Bb4b5 Pg5g6 Ph7h6 Rb1a1 Nc6e7 Bb2e5 Pf7f6 Be5h8 Bc2b3 Pg6g5 Pf6f5 Bh8d4 Bd4c3 Bd4c3 Bc3g7 Bb1a2 Ba2e6 Bb1a2 Be6a2 Ba2e6 Ba2e6 Be6a2 Be6f7 Pg5h6 Ba2e6 Ba2e6 Bg7a1 Ng1f3 Bf7e6 Nf3d2 Be6f7 Nd2c4b6 Nc4 Rh1e1 Be6g4 Re1e4 Ne7g6 Nc4a5 Ng6h4 Pg2g3 Ng6e7 Pf2f3 Nh4f3 Kd1d2","0","syntax","Pg2","75 6 56 1 1 46 73 6 16 18 1 4 23 4 23 16 6 13 11 1 6 69 6 11 6 40 5 62 6 11 10 6 32 33 6 10 9 6 18 11 6 69 67 6 37 35 6 24 25 4 30 58 6 25 26 4 26 33 5 15 25 3 14 10 2 31 33 3 10 16 3 7 15 5 22 28 4 33 15 3 16 15 4 15 24 4 24 8 4 23 9 6 45 43 6 64 57 4 54 9 6 57 58 4 9 18 6 58 59 4 18 19 6 59 60 6 69 68 3 15 7 5 28 45 4 16 43 6 53 52 4 43 70 4 24 17 6 60 59 6 52 51 4 70 34 4 34 25 4 34 25 4 25 61 4 15 8 4 8 44 4 15 8 4 44 8 4 8 44 4 8 44 4 44 8 4 44 53 6 59 68 4 8 44 4 8 44 4 61 7 5 55 49 4 53 44 5 49 32 4 44 53 5 32 26 20 5 26 3 63 39 4 44 58 3 39 42 5 45 60 5 26 11 5 60 66 6 56 57 5 60 45 6 48 49 5 66 49 1 31 32"
"Pb2g5 Ph7h5 Ke1e2 Pa7a5 Pf2f4 Pf7f6 Pe2e4 Pf6f5 Ph2h4 Pg7g6 Pd2d4 Pc7c5 Bf1d3 Pc5d4 Qd1d4 Nb8c6 Ng1f3 Nc6d4 Qf3d1 Bf8h6 Qd1e2 Bh6f4 Qe2b5 Bf4g3 Ke1d2 Qd8h4 Rh1h3 Qh4g5 Rh3h5 Qg5g1 Ke1d2 Pd7d5 Bd3f5 Bg3e5 Rh5e5 Qg1h2 Nc6e7 Ke8d7 Ne7c8 Rh8f8 Bf5d7 Kd7e7 Nb1c3 Rf8g8 Nc3d5 Ng8e7 Re5d5 Ne7d5 Rd5d5 Nd5e3 Rd5f5 Ke7e6 Rf5f2 Ne3c2 Kd2e3 Nc2d4 Ke3d4 Nd4c2 Kd4e4 Ke6e5 Ke4d5 Pb5b4 Rf2f7 Ke5f6 Rf7c7 Rg8h8 Kd5b7 Ra8g8 Kb7c6 Rg8h8 Kc6d6 Rh8e8 Kd6e6 Re8e3 Ke6f5 Rh8h6 Rc7c6 Kf6e6 Rc6d6 Ke6d6","0","piece logic","Pb2g5","75 6 16 59 6 69 67 1 39 40 6 13 11 6 48 50 6 53 52 6 40 42 6 52 51 6 64 66 6 61 60 6 32 34 6 29 27 4 47 33 6 27 34 2 31 34 5 22 28 5 55 49 5 28 34 2 49 31 4 54 68 2 31 40 4 68 50 2 40 19 4 50 57 1 39 32 2 38 66 3 63 65 2 66 59 3 65 67 2 59 55 1 39 32 6 37 35 4 33 51 4 57 43 3 67 43 2 55 64 5 28 45 1 46 37 5 45 30 3 70 54 4 51 37 1 37 45 5 15 25 3 54 62 5 25 35 5 62 45 3 43 35 5 45 35 3 35 35 5 35 41 3 35 51 1 45 44 3 51 48 5 41 24 1 32 41 5 24 34 1 41 34 5 34 24 1 34 42 1 44 43 1 42 35 6 19 18 3 48 53 1 43 52 3 53 29 3 62 70 1 35 21 3 14 62 1 21 28 3 62 70 1 28 36 3 70 46 1 36 44 3 46 41 1 44 51 3 70 68 3 29 28 1 52 44 3 28 36 1 44 36"
