"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"Pe2e4 Ph7h5 Pa2a3 Pd7d6 Ph2h3 Pc7c6 Pd2d3 Pa7a5 Pf2f3 Pb7b5 Pb2b3 Pc6c5 Pc2c4 Pb5c4 Pd3c4 Ph5h4 Pb3b4 Pc5b4 Pa3b4 Pa5b4 Pf3f4 Pf7f6 Pf4f5 Pb4b3 Pg2g4 Pb3b2 Bc1b2 Ra8a1 Bb2a1 Qd8c7 Ba1f6 Pg7f6 Pe4e5 Pd6e5 Bf1d3 Qc7c1 Qd1c1 Nb8c6 Bd3c2 Nc6d4 Bc2d3 Nd4f5 Pg4f5 Pe5e4 Bd3e4 Pf6f5 Be4f5 Bf8h6 Bf5c8 Ke8f7 Bc8b7 Kf7f6 Ng1f3 Kf6e5 Nf3e5 Ke5d4 Bb7a6 Kd4e5 Qc1d1 Ke5e4 Rh1f1 Ng8f6 Rf1f4 Ke4e5 Rf4d4 Ke5e6 Rd4d6 Ke6f7 Rd6d4 Kf7f8 Rd4d8 Kf8f7 Rd8d4 Kf7e6 Rd4e4 Ke6d6 Re4d4 Kd6e5 Rd4d7 Ke5e6","35","path obstruction","Pe2e4 Ph7h5 Pa2a3 Pd7d6 Ph2h3 Pc7c6 Pd2d3 Pa7a5 Pf2f3 Pb7b5 Pb2b3 Pc6c5 Pc2c4 Pb5c4 Pd3c4 Ph5h4 Pb3b4 Pc5b4 Pa3b4 Pa5b4 Pf3f4 Pf7f6 Pf4f5 Pb4b3 Pg2g4 Pb3b2 Bc1b2 Ra8a1 Bb2a1 Qd8c7 Ba1f6 Pg7f6 Pe4e5 Pd6e5 Bf1d3 Qc7c1","75 6 40 42 6 69 67 6 8 9 6 37 36 6 64 65 6 29 28 6 32 33 6 13 11 6 48 49 6 21 19 6 16 17 6 28 27 6 24 26 6 19 26 6 33 26 6 67 66 6 17 18 6 27 18 6 9 18 6 11 18 6 49 50 6 53 52 6 50 51 6 18 17 6 56 58 6 17 16 4 23 16 3 14 7 4 16 7 2 38 29 4 7 52 6 61 52 6 42 43 6 36 43 4 47 33 2 29 23 2 31 23 5 22 28 4 33 24 5 28 34 4 24 33 5 34 51 6 58 51 6 43 42 4 33 42 6 52 51 4 42 51 4 54 68 4 51 30 1 46 53 4 30 21 1 53 52 5 55 49 1 52 43 5 49 43 1 43 34 4 21 12 1 34 43 2 23 31 1 43 42 3 63 47 5 62 52 3 47 50 1 42 43 3 50 34 1 43 44 3 34 36 1 44 53 3 36 34 1 53 54 3 34 38 1 54 53 3 38 34 1 53 44 3 34 42 1 44 36 3 42 34 1 36 43 3 34 37 1 43 44"
"Pe2e3 Pc7c6 Pc2c3 Pb7b5 Pb2b3 Pd7d5 Pd2d3 Pg7g6 Pf2f3 Pf7f6 Pg2g3 Pe7e5 Ph2h3 Pf6f5 Pa2a3 Pg6g5 Pb3b4 Ph7h5 Pd3d4 Pe5d4 Pe3d4 Pc6c5 Pd4c5 Nb8c6 Pc3c4 Nc6e5 Pf3f4 Pd5c4 Pf4g5 Ne5d3 Qd1d3 Pc4d3 Pe2d3 Pf5f4 Pg3f4 Ph5h4 Pg5g6 Ph4h3 Bf1h3 Bf8c5 Bc1e3 Bc5e3 Ng1e2 Be3f4 Rh1h2 Bf4h2 Ne2c1 Bh2b8 Pb4b5 Bb8g3 Ke1d2 Bg3f4 Kd2c2 Bf4c1 Kc2c1 Bc8h3 Kc1b1 Bh3c8 Ra1a2 Bc8e6 Ra2a1 Be6d7 Kb1a1 Bd7b5 Ra1a2 Bb5d7 Ra2b2 Bd7c8 Rb2b1 Bc8d7 Rb1b2 Bd7c8 Rb2e2 Ke8d7 Re2f2 Bc8d7 Rf2f8 Kd7c8 Rf8h8 Ng8f6","32","pseudolegal","Pe2e3 Pc7c6 Pc2c3 Pb7b5 Pb2b3 Pd7d5 Pd2d3 Pg7g6 Pf2f3 Pf7f6 Pg2g3 Pe7e5 Ph2h3 Pf6f5 Pa2a3 Pg6g5 Pb3b4 Ph7h5 Pd3d4 Pe5d4 Pe3d4 Pc6c5 Pd4c5 Nb8c6 Pc3c4 Nc6e5 Pf3f4 Pd5c4 Pf4g5 Ne5d3 Qd1d3 Pc4d3 Pe2d3","75 6 40 41 6 29 28 6 24 25 6 21 19 6 16 17 6 37 35 6 32 33 6 61 60 6 48 49 6 53 52 6 56 57 6 45 43 6 64 65 6 52 51 6 8 9 6 60 59 6 17 18 6 69 67 6 33 34 6 43 34 6 41 34 6 28 27 6 34 27 5 22 28 6 25 26 5 28 43 6 49 50 6 35 26 6 50 59 5 43 33 2 31 33 6 26 33 6 40 33 6 51 50 6 57 50 6 67 66 6 59 60 6 66 65 4 47 65 4 54 27 4 23 41 4 27 41 5 55 40 4 41 50 3 63 64 4 50 64 5 40 23 4 64 22 6 18 19 4 22 57 1 39 32 4 57 50 1 32 24 4 50 23 1 24 23 4 30 65 1 23 15 4 65 30 3 7 8 4 30 44 3 8 7 4 44 37 1 15 7 4 37 19 3 7 8 4 19 37 3 8 16 4 37 30 3 16 15 4 30 37 3 15 16 4 37 30 3 16 40 1 46 37 3 40 48 4 30 37 3 48 54 1 37 30 3 54 70 5 62 52"
"Pc2c4 Pe7e5 Qd1c2 Pg7g6 Pb2b3 Bf8g7 Qc2c3 Ng8f6 Bc1b2 Ke8g8 Pd2d3 Pc7c6 Bb2a3 Rf8e8 Ph2h3 Pd7d6 Pe2e3 Pd6d5 Ba3b2 Pe5e4 Pd3d4 Bc8f5 Pg2g4 Nf6d7 Pg4f5 Pg6f5 Nb1d2 Qd8h4 Qc3c2 Pc6c5 Qc2c3 Pc5d4 Pe3d4 Nb8c6 Bf1e2 Qh4f4 Ra1d1 Nd7f6 Ng1f3 Qf4f3 Be2f3 Pe4f3 Ke1g1 Nf6g4 Nd2f3 Ng4f6 Rd1d2 Ra8d8 Rf1e1 Ph7h6 Re1e8 Rd8e8 Nf3e5 Nf6e4 Rd2e2 Ne4c3 Bb2c3 Nc6e5 Pd4e5 Pd5c4 Pb3c4 Pb7b5 Re2e3 Re8e5 Re3g3 Kg8h7 Pc4b5 Re5b5 Rg3f3 Pf5f4 Rf3f4 Bg7c3 Rf4f7 Kh7g8 Rf7a7 Kg8f8 Ra7a6 Kf8e8 Ph3h4 Ke8d7","42","pseudolegal","Pc2c4 Pe7e5 Qd1c2 Pg7g6 Pb2b3 Bf8g7 Qc2c3 Ng8f6 Bc1b2 Ke8g8 Pd2d3 Pc7c6 Bb2a3 Rf8e8 Ph2h3 Pd7d6 Pe2e3 Pd6d5 Ba3b2 Pe5e4 Pd3d4 Bc8f5 Pg2g4 Nf6d7 Pg4f5 Pg6f5 Nb1d2 Qd8h4 Qc3c2 Pc6c5 Qc2c3 Pc5d4 Pe3d4 Nb8c6 Bf1e2 Qh4f4 Ra1d1 Nd7f6 Ng1f3 Qf4f3 Be2f3 Pe4f3 Ke1g1","75 6 24 26 6 45 43 2 31 24 6 61 60 6 16 17 4 54 61 2 24 25 5 62 52 4 23 16 1 46 62 6 32 33 6 29 28 4 16 9 3 54 46 6 64 65 6 37 36 6 40 41 6 36 35 4 9 16 6 43 42 6 33 34 4 30 51 6 56 58 5 52 37 6 58 51 6 60 51 5 15 32 2 38 66 2 25 24 6 28 27 2 24 25 6 27 34 6 41 34 5 22 28 4 47 40 2 66 50 3 7 31 5 37 52 5 55 49 2 50 49 4 40 49 6 42 49 1 39 55 5 52 58 5 32 49 5 58 52 3 31 32 3 14 38 3 47 39 6 69 68 3 39 46 3 38 46 5 49 43 5 52 42 3 32 40 5 42 25 4 16 25 5 28 43 6 34 43 6 35 26 6 17 26 6 21 19 3 40 41 3 46 43 3 41 57 1 62 69 6 26 19 3 43 19 3 57 49 6 51 50 3 49 50 4 61 25 3 50 53 1 69 62 3 53 13 1 62 54 3 13 12 1 54 46 6 65 66 1 46 37"
"Pe2e3 Pc7c5 Pc2c4 Nb8c6 Pd2d4 Pc5d4 Pe3d4 Pe7e6 Ng1f3 Ng8e7 Pe2e3 Pg7g6 Bf1e2 Bf8g7 Ke1g1 Ke8g8 Pb2b3 Pd7d5 Bc1b2 Pb7b6 Nb1c3 Bc8b7 Ra1c1 Pd5c4 Pb3c4 Ne7f5 Pa2a3 Nf5d6 Qd1d2 Ra8c8 Nc3b5 Rf8e8 Ph2h3 Qd8d7 Nb5d6 Qd7d6 Rf1d1 Rc8d8 Pc4c5 Pb6c5 Pd4c5 Qd6d2 Rd1d2 Rd8d2 Nf3d2 Nc6e5 Bb2e5 Bg7e5 Be2f3 Bb7f3 Nd2f3 Be5b2 Rc1c2 Re8d8 Pa3a4 Rd8b8 Pa4a5 Ph7h5 Rc2a2 Bb2c3 Pg2g4 Ph5g4 Ph3g4 Pf7f6 Pg4g5 Pf6g5 Nf3g5 Kg8g7 Kg1g2 Bc3a5 Ng5e6 Kg7f6 Ne6d4 Kf6e5 Nd4f3 Ke5f5 Nf3d4 Kf5e5 Nd4c6 Ke5d6","10","pseudolegal","Pe2e3 Pc7c5 Pc2c4 Nb8c6 Pd2d4 Pc5d4 Pe3d4 Pe7e6 Ng1f3 Ng8e7 Pe2e3","75 6 40 41 6 29 27 6 24 26 5 22 28 6 32 34 6 27 34 6 41 34 6 45 44 5 55 49 5 62 45 6 40 41 6 61 60 4 47 40 4 54 61 1 39 55 1 46 62 6 16 17 6 37 35 4 23 16 6 21 20 5 15 25 4 30 21 3 7 23 6 35 26 6 17 26 5 45 51 6 8 9 5 51 36 2 31 32 3 14 30 5 25 19 3 54 46 6 64 65 2 38 37 5 19 36 2 37 36 3 47 31 3 30 38 6 26 27 6 20 27 6 34 27 2 36 32 3 31 32 3 38 32 5 49 32 5 28 43 4 16 43 4 61 43 4 40 49 4 21 49 5 32 49 4 43 16 3 23 24 3 46 38 6 9 10 3 38 22 6 10 11 6 69 67 3 24 8 4 16 25 6 56 58 6 67 58 6 65 58 6 53 52 6 58 59 6 52 59 5 49 59 1 62 61 1 55 56 4 25 11 5 59 44 1 61 52 5 44 34 1 52 43 5 34 49 1 43 51 5 49 34 1 51 43 5 34 28 1 43 36"
"Pd2d4 Pd7d5 Pe2e4 Pd5e4 Pc2c4 Ng8f6 Nb1c3 Bc8f5 Bf1e2 Nb8c6 Ng1f3 Pe7e6 Ke1g1 Ph7h6 Pd4d5 Pe6d5 Nc3d5 Nf6d5 Pc4d5 Nc6e5 Nf3e5 Qd8h4 Be2b5 Pc7c6 Bb5c6 Pb7c6 Pd5c6 Bf8c5 Pc6c7 Ke8g8 Bc1e3 Bc5e3 Pf2e3 Rf8c8 Ra1c1 Rc8c7 Rc1c7 Ra8c8 Rc7c8 Bf5c8 Rf1f7 Qh4d8 Ne5c6 Qd8d7 Nc6e7 Kg8f7 Ne7c8 Qd7c8 Qd1f1 Kf7g8 Qf1f5 Qc8c2 Qf5a5 Qc2d1 Qa5d5 Kg8h7 Pb2b3 Qd1d5 Ph2h3 Qd5b3 Pa2b3 Kh7g6 Kg1f2 Kg6f7 Kf2e2 Kf7e6 Ke2d2 Ke6d6 Kd2c3 Kd6d5 Pb3b4 Kd5c6 Pb4b5 Kc6b6 Kc3b4 Kb6b5 Kb4a3 Pa7a6 Ka3b2 Kb5b4","54","pseudolegal","Pd2d4 Pd7d5 Pe2e4 Pd5e4 Pc2c4 Ng8f6 Nb1c3 Bc8f5 Bf1e2 Nb8c6 Ng1f3 Pe7e6 Ke1g1 Ph7h6 Pd4d5 Pe6d5 Nc3d5 Nf6d5 Pc4d5 Nc6e5 Nf3e5 Qd8h4 Be2b5 Pc7c6 Bb5c6 Pb7c6 Pd5c6 Bf8c5 Pc6c7 Ke8g8 Bc1e3 Bc5e3 Pf2e3 Rf8c8 Ra1c1 Rc8c7 Rc1c7 Ra8c8 Rc7c8 Bf5c8 Rf1f7 Qh4d8 Ne5c6 Qd8d7 Nc6e7 Kg8f7 Ne7c8 Qd7c8 Qd1f1 Kf7g8 Qf1f5 Qc8c2 Qf5a5 Qc2d1 Qa5d5","75 6 32 34 6 37 35 6 40 42 6 35 42 6 24 26 5 62 52 5 15 25 4 30 51 4 47 40 5 22 28 5 55 49 6 45 44 1 39 55 6 69 68 6 34 35 6 44 35 5 25 35 5 52 35 6 26 35 5 28 43 5 49 43 2 38 66 4 40 19 6 29 28 4 19 28 6 21 28 6 35 28 4 54 27 6 28 29 1 46 62 4 23 41 4 27 41 6 48 41 3 54 30 3 7 23 3 30 29 3 23 29 3 14 30 3 29 30 4 51 30 3 47 53 2 66 38 5 43 28 2 38 37 5 28 45 1 62 53 5 45 30 2 37 30 2 31 47 1 53 62 2 47 51 2 30 24 2 51 11 2 24 31 2 11 35 1 62 69 6 16 17 2 31 35 6 64 65 2 35 17 6 8 17 1 69 60 1 55 48 1 60 53 1 48 40 1 53 44 1 40 32 1 44 36 1 32 25 1 36 35 6 17 18 1 35 28 6 18 19 1 28 20 1 25 18 1 20 19 1 18 9 6 13 12 1 9 16 1 19 18"
"Pe2e4 Pc7c6 Bf1b5 Pc6b5 Pd2d3 Pd7d5 Nb1c3 Pd5e4 Pd3e4 Qd8d1 Nc3d1 Pe7e6 Bc1g5 Bf8e7 Bg5e7 Ng8e7 Nd1c3 Ke8g8 Ng1f3 Nb8d7 Ke1c1 Nd7b6 Nc3b5 Nb6c4 Nb5c7 Ra8b8 Nc7b5 Pb7b6 Nb5d6 Bc8a6 Nd6c4 Ba6c4 Pb2b3 Bc4a6 Nf3e5 Rb8c8 Kc1b2 Ne7g6 Ne5d7 Rf8d8 Nd7f6 Kg8f8 Nf6h7 Kf8g8 Nh7g5 Rd8d1 Rh1d1 Ng6f4 Pg2g3 Nf4g6 Ph2h4 Kg8f8 Ph4h5 Ng6e5 Pf2f3 Ne5f3 Pg3g4 Nf3g5 Pg4g5 Pf7f5 Pg5g6 Pf5f4 Rd1d6 Rc8e8 Rd6e6 Re8e6 Pg6g7 Re6g6 Ph5g6 Kf8f7 Pb3b4 Kf7g7 Pb4b5 Ba6b5 Kb2c3 Kg7g6 Kc3d4 Bb5c6 Pc2c4 Pb6b5","58","path obstruction","Pe2e4 Pc7c6 Bf1b5 Pc6b5 Pd2d3 Pd7d5 Nb1c3 Pd5e4 Pd3e4 Qd8d1 Nc3d1 Pe7e6 Bc1g5 Bf8e7 Bg5e7 Ng8e7 Nd1c3 Ke8g8 Ng1f3 Nb8d7 Ke1c1 Nd7b6 Nc3b5 Nb6c4 Nb5c7 Ra8b8 Nc7b5 Pb7b6 Nb5d6 Bc8a6 Nd6c4 Ba6c4 Pb2b3 Bc4a6 Nf3e5 Rb8c8 Kc1b2 Ne7g6 Ne5d7 Rf8d8 Nd7f6 Kg8f8 Nf6h7 Kf8g8 Nh7g5 Rd8d1 Rh1d1 Ng6f4 Pg2g3 Nf4g6 Ph2h4 Kg8f8 Ph4h5 Ng6e5 Pf2f3 Ne5f3 Pg3g4 Nf3g5 Pg4g5","75 6 40 42 6 29 28 4 47 19 6 28 19 6 32 33 6 37 35 5 15 25 6 35 42 6 33 42 2 38 31 5 25 31 6 45 44 4 23 59 4 54 45 4 59 45 5 62 45 5 31 25 1 46 62 5 55 49 5 22 37 1 39 23 5 37 20 5 25 19 5 20 26 5 19 29 3 14 22 5 29 19 6 21 20 5 19 36 4 30 12 5 36 26 4 12 26 6 16 17 4 26 12 5 49 43 3 22 30 1 23 16 5 45 60 5 43 37 3 54 38 5 37 52 1 62 54 5 52 69 1 54 62 5 69 59 3 38 31 3 63 31 5 60 50 6 56 57 5 50 60 6 64 66 1 62 54 6 66 67 5 60 43 6 48 49 5 43 49 6 57 58 5 49 59 6 58 59 6 53 51 6 59 60 6 51 50 3 31 36 3 30 46 3 36 44 3 46 44 6 60 61 3 44 60 6 67 60 1 54 53 6 17 18 1 53 61 6 18 19 4 12 19 1 16 25 1 61 60 1 25 34 4 19 28 6 24 26 6 20 19"
"Pd2d4 Pd7d5 Pc2c4 Pc7c5 Pc4d5 Qd8d5 Pd4c5 Qd5d1 Ke1d1 Ng8f6 Nb1c3 Pe7e6 Bc1f4 Bf8c5 Pe2e3 Nb8c6 Ng1f3 Nf6e4 Ph2h3 Ke8g8 Bf1b5 Nc6e5 Nf3e5 Pa7a6 Bb5d3 Ne4c3 Pb2c3 Pf7f6 Bd3e4 Pf6e5 Bf4g5 Bc8d7 Be4b7 Ra8b8 Ra1b1 Rb8b7 Rb1b7 Bd7b5 Rb7c7 Rf8f2 Rh1g1 Bb5d3 Pc3c4 Bd3c4 Rg1f1 Rf2f1 Kd1c2 Rf1f5 Pg2g4 Rf5g5 Pg4g5 Bc4a2 Ph3h4 Pe5e4 Rc7a7 Bc5e3 Ph4h5 Ph7h6 Pg5h6 Pg7h6 Ra7a6 Kg8h7 Ra6e6 Ba2b1 Kc2b1 Be3b6 Re6e4 Ph6h5 Re4h4 Bb6d8 Rh4h5 Kh7g6 Rh5h1 Kg6g5 Rh1g1 Kg5f5 Rg1f1 Kf5e6 Rf1e1 Ke6d7","50","path obstruction","Pd2d4 Pd7d5 Pc2c4 Pc7c5 Pc4d5 Qd8d5 Pd4c5 Qd5d1 Ke1d1 Ng8f6 Nb1c3 Pe7e6 Bc1f4 Bf8c5 Pe2e3 Nb8c6 Ng1f3 Nf6e4 Ph2h3 Ke8g8 Bf1b5 Nc6e5 Nf3e5 Pa7a6 Bb5d3 Ne4c3 Pb2c3 Pf7f6 Bd3e4 Pf6e5 Bf4g5 Bc8d7 Be4b7 Ra8b8 Ra1b1 Rb8b7 Rb1b7 Bd7b5 Rb7c7 Rf8f2 Rh1g1 Bb5d3 Pc3c4 Bd3c4 Rg1f1 Rf2f1 Kd1c2 Rf1f5 Pg2g4 Rf5g5 Pg4g5","75 6 32 34 6 37 35 6 24 26 6 29 27 6 26 35 2 38 35 6 34 27 2 35 31 1 39 31 5 62 52 5 15 25 6 45 44 4 23 50 4 54 27 6 40 41 5 22 28 5 55 49 5 52 42 6 64 65 1 46 62 4 47 19 5 28 43 5 49 43 6 13 12 4 19 33 5 42 25 6 16 25 6 53 52 4 33 42 6 52 43 4 50 59 4 30 37 4 42 21 3 14 22 3 7 15 3 22 21 3 15 21 4 37 19 3 21 29 3 54 48 3 63 55 4 19 33 6 25 26 4 33 26 3 55 47 3 48 47 1 31 24 3 47 51 6 56 58 3 51 59 6 58 59 4 26 8 6 65 66 6 43 42 3 29 13 4 27 41 6 66 67 6 69 68 6 59 68 6 61 68 3 13 12 1 62 69 3 12 44 4 8 15 1 24 15 4 41 20 3 44 42 6 68 67 3 42 66 4 20 38 3 66 67 1 69 60 3 67 63 1 60 59 3 63 55 1 59 51 3 55 47 1 51 44 3 47 39 1 44 37"
"Pd2d4 Pd7d5 Pf2f3 Qd8d6 Bc1e3 Qd6b4 Be3d2 Qb4d4 Bd2c3 Qd4f4 Pe2e3 Qf4h4 Pg2g3 Qh4h5 Pg3g4 Qh5g5 Ph2h4 Qg5f4 Pe3f4 Bc8d7 Bc3e5 Bd7a4 Be5c7 Ba4c2 Bf1b5 Pa7a6 Bb5a4 Pb7b5 Ba4b3 Bc2d1 Ke1d1 Ra8a7 Bc7b8 Ra7b7 Bb3d5 Rb7a7 Bd5b3 Ra7b7 Bb3a4 Rb7a7 Ba4b3 Ra7a8 Bb3c2 Ra8a7 Bc2d3 Ra7b7 Bd3e4 Rb7a7 Be4c6 Ra7b7 Bc6b7 Pa6a5 Bb7c8 Ke8d8 Bc8a6 Kd8e8 Ba6b7 Ke8d8 Bb7a6 Kd8c7 Ba6c8 Kc7c8 Bd7h3 Kc8d8 Bh3g2 Kd8c8 Bg2h3 Kc8d8 Bh3g2 Kd8e8 Bg2h3 Ke8d8 Bh3g2 Kd8e8 Ng1h3 Rh8h7 Nh3g1 Rh7h6 Ng1h3 Rh6e6","25","pseudolegal","Pd2d4 Pd7d5 Pf2f3 Qd8d6 Bc1e3 Qd6b4 Be3d2 Qb4d4 Bd2c3 Qd4f4 Pe2e3 Qf4h4 Pg2g3 Qh4h5 Pg3g4 Qh5g5 Ph2h4 Qg5f4 Pe3f4 Bc8d7 Bc3e5 Bd7a4 Be5c7 Ba4c2 Bf1b5 Pa7a6","75 6 32 34 6 37 35 6 48 49 2 38 36 4 23 41 2 36 18 4 41 32 2 18 34 4 32 25 2 34 50 6 40 41 2 50 66 6 56 57 2 66 67 6 57 58 2 67 59 6 64 66 2 59 50 6 41 50 4 30 37 4 25 43 4 37 10 4 43 29 4 10 24 4 47 19 6 13 12 4 19 10 6 21 19 4 10 17 4 24 31 1 39 31 3 14 13 4 29 22 3 13 21 4 17 35 3 21 13 4 35 17 3 13 21 4 17 10 3 21 13 4 10 17 3 13 14 4 17 24 3 14 13 4 24 33 3 13 21 4 33 42 3 21 13 4 42 28 3 13 21 4 28 21 6 12 11 4 21 30 1 46 38 4 30 12 1 38 46 4 12 21 1 46 38 4 21 12 1 38 29 4 12 30 1 29 30 4 37 65 1 30 38 4 65 56 1 38 30 4 56 65 1 30 38 4 65 56 1 38 46 4 56 65 1 46 38 4 65 56 1 38 46 5 55 65 3 70 69 5 65 55 3 69 68 5 55 65 3 68 44"
"Pe2e3 Pe7e6 Ng1f3 Bf8e7 Bf1e2 Pd7d5 Nf3e5 Nb8c6 Ne5c6 Pb7c6 Pd2d4 Bc8b7 Nb1c3 Pg7g6 Bc1d2 Ng8f6 Qd1c1 Ke8g8 Bd2h6 Rf8e8 Ph2h4 Nf6e4 Ph4h5 Ne4c3 Pb2c3 Be7f6 Ph5g6 Pf7g6 Pg2g4 Bf6g5 Pf2f4 Bg5f6 Pg4g5 Bf6g7 Be2h5 Pg6h5 Rh1h5 Bb7a6 Rh5h2 Qd8d6 Qc1d2 Qd6a3 Ke1f2 Qa3e7 Ra1h1 Qe7a3 Rh2h7 Kg8f7 Rh7h2 Qa3a2 Rh2h7 Kf7g6 Rh7h1 Ba6c4 Rh1h4 Re8h8 Rh4g4 Kg6f7 Rg4h4 Rh8h4 Rh4h7 Kf7g6 Rh7h4 Ra8h8 Rh4h3 Rh8h3 Qd2e1 Rh3h2 Bc3d2 Qa2c2 Qe1g1 Kg6f5 Qg1h2 Rh2h8 Qh2h3 Rh8h3 Kf2g3 Rh3h8 Pe3e4 Pd5e4","18","path obstruction","Pe2e3 Pe7e6 Ng1f3 Bf8e7 Bf1e2 Pd7d5 Nf3e5 Nb8c6 Ne5c6 Pb7c6 Pd2d4 Bc8b7 Nb1c3 Pg7g6 Bc1d2 Ng8f6 Qd1c1 Ke8g8 Bd2h6","75 6 40 41 6 45 44 5 55 49 4 54 45 4 47 40 6 37 35 5 49 43 5 22 28 5 43 28 6 21 28 6 32 34 4 30 21 5 15 25 6 61 60 4 23 32 5 62 52 2 31 23 1 46 62 4 32 68 3 54 46 6 64 66 5 52 42 6 66 67 5 42 25 6 16 25 4 45 52 6 67 60 6 53 60 6 56 58 4 52 59 6 48 50 4 59 52 6 58 59 4 52 61 4 40 67 6 60 67 3 63 67 4 21 12 3 67 64 2 38 36 2 23 32 2 36 9 1 39 48 2 9 45 3 7 63 2 45 9 3 64 69 1 62 53 3 69 64 2 9 8 3 64 69 1 53 60 3 69 63 4 12 26 3 63 66 3 46 70 3 66 58 1 60 53 3 58 66 3 70 66 3 66 69 1 53 60 3 69 66 3 14 70 3 66 65 3 70 65 2 32 39 3 65 64 4 25 32 2 8 24 2 39 55 1 60 51 2 55 64 3 64 70 2 64 65 3 70 65 1 48 57 3 65 70 6 41 42 6 35 42"
"Pe2e4 Pe7e6 Ph2h4 Pd7d5 Pe4e5 Pf7f5 Pf2f4 Pc7c6 Pd2d4 Pg7g6 Pg2g4 Ph7h6 Pg4f5 Pg6f5 Ph4h5 Bf8g7 Ng1f3 Nb8a6 Pc2c3 Na6c7 Nf3h4 Pb7b6 Nh4g6 Rh8h7 Ng6f8 Ke8f8 Pb2b3 Bc8a6 Pb3b4 Nc7b5 Pa2a4 Nb5c7 Pb4b5 Ba6b7 Pb5c6 Bb7c6 Ra1a2 Ra8c8 Pa4a5 Nc7a6 Nb1d2 Qd8d7 Rh1g1 Rh7g7 Nd2f1 Rg7g1 Nf1e3 Rg1f1 Ke1d2 Rf1d1 Kd2d1 Qd7a4 Kd1e1 Qa4a3 Ne3c2 Qa3c3 Ke1f2 Qc3c4 Nc2e3 Qc4d4 Kf2g3 Bg7e5 Kg3h4 Qd4e3 Bc1e3 Pd5d4 Be3d4 Be5d4 Kh4h5 Bd4e3 Kh5h6 Na6c7 Kh6h5 Bc6a4 Be3d4 Be3d4 Ra2a4 Nc7b5 Ra4a1 Nb5c3","43","path obstruction","Pe2e4 Pe7e6 Ph2h4 Pd7d5 Pe4e5 Pf7f5 Pf2f4 Pc7c6 Pd2d4 Pg7g6 Pg2g4 Ph7h6 Pg4f5 Pg6f5 Ph4h5 Bf8g7 Ng1f3 Nb8a6 Pc2c3 Na6c7 Nf3h4 Pb7b6 Nh4g6 Rh8h7 Ng6f8 Ke8f8 Pb2b3 Bc8a6 Pb3b4 Nc7b5 Pa2a4 Nb5c7 Pb4b5 Ba6b7 Pb5c6 Bb7c6 Ra1a2 Ra8c8 Pa4a5 Nc7a6 Nb1d2 Qd8d7 Rh1g1 Rh7g7","75 6 40 42 6 45 44 6 64 66 6 37 35 6 42 43 6 53 51 6 48 50 6 29 28 6 32 34 6 61 60 6 56 58 6 69 68 6 58 51 6 60 51 6 66 67 4 54 61 5 55 49 5 22 12 6 24 25 5 12 29 5 49 66 6 21 20 5 66 60 3 70 69 5 60 54 1 46 54 6 16 17 4 30 12 6 17 18 5 29 19 6 8 10 5 19 29 6 18 19 4 12 21 6 19 28 4 21 28 3 7 8 3 14 30 6 10 11 5 29 12 5 15 32 2 38 37 3 63 55 3 69 61 5 32 47 3 61 55 5 47 41 3 55 47 1 39 32 3 47 31 1 32 31 2 37 10 1 31 39 2 10 9 5 41 24 2 9 25 1 39 48 2 25 26 5 24 41 2 26 34 1 48 57 4 61 43 1 57 66 2 34 41 4 23 41 6 35 34 4 41 34 4 43 34 1 66 67 4 34 41 1 67 68 5 12 29 1 68 67 4 28 10 4 41 34 4 41 34 3 8 10 5 29 19 3 10 7 5 19 25"
